YEAR,TECHNOLOGY:TraMode,VALUE
2023,MCY,20.699999999999992
2024,MCY,21.939999999999998
2025,MCY,23.259999999999998
2026,MCY,23.699000000000005
2027,MCY,24.224999999999998
2028,MCY,24.836000000000002
2029,MCY,25.531
2030,MCY,26.318999999999996
2031,MCY,27.21000000000001
2032,MCY,28.201000000000008
2033,MCY,29.299999999999997
2034,MCY,30.50799999999999
2035,MCY,31.844
2036,MCY,33.304
2037,MCY,34.896999999999984
2038,MCY,36.632000000000005
2039,MCY,38.50800000000001
2040,MCY,40.551
2041,MCY,42.75199999999999
2042,MCY,45.134
2043,MCY,47.68899999999999
2044,MCY,50.451999999999984
2045,MCY,53.41
2046,MCY,56.58299999999999
2047,MCY,59.993
2048,MCY,63.64000000000001
2049,MCY,67.53899999999999
2050,MCY,71.707
2021,MCY,18.42
2022,MCY,19.530000000000005
2045,CAR,38.225
2046,CAR,40.36099999999999
2047,CAR,42.647
2048,CAR,45.08900000000001
2049,CAR,47.684999999999995
2050,CAR,50.455
2035,CAR,23.52799999999999
2036,CAR,24.53
2037,CAR,25.619000000000007
2038,CAR,26.812000000000005
2039,CAR,28.096999999999994
2040,CAR,29.491000000000014
2041,CAR,30.99900000000001
2042,CAR,32.62100000000001
2043,CAR,34.353000000000016
2044,CAR,36.227999999999994
2021,CAR,14.019999999999998
2022,CAR,14.859999999999998
2023,CAR,15.75
2024,CAR,16.689999999999998
2025,CAR,17.69
2026,CAR,17.986
2027,CAR,18.326000000000008
2028,CAR,18.731
2029,CAR,19.206000000000003
2030,CAR,19.742
2031,CAR,20.34700000000001
2032,CAR,21.028000000000002
2033,CAR,21.776
2034,CAR,22.607000000000003
2043,BUS,29.987
2044,BUS,31.744000000000007
2045,BUS,33.62400000000001
2046,BUS,35.653000000000006
2047,BUS,37.82300000000002
2048,BUS,40.14199999999998
2049,BUS,42.633999999999986
2050,BUS,45.292000000000016
2042,BUS,28.365
2021,BUS,11.460000000000004
2022,BUS,12.14
2023,BUS,12.87
2024,BUS,13.64
2025,BUS,14.46
2026,BUS,14.748
2027,BUS,15.083
2028,BUS,15.476
2029,BUS,15.916999999999998
2030,BUS,16.414
2031,BUS,16.986000000000004
2032,BUS,17.614000000000004
2033,BUS,18.307
2034,BUS,19.073
2035,BUS,19.922
2036,BUS,20.853
2037,BUS,21.857
2038,BUS,22.960999999999995
2039,BUS,24.155
2040,BUS,25.448
2041,BUS,26.848
2021,RAI,0.6289999999999997
2022,RAI,0.71
2023,RAI,0.7909999999999999
2024,RAI,0.8719999999999997
2025,RAI,0.9519999999999996
2026,RAI,1.1519999999999997
2027,RAI,1.358
2028,RAI,1.5730000000000002
2029,RAI,1.7999999999999996
2030,RAI,2.039
2031,RAI,2.2949999999999995
2032,RAI,2.57
2033,RAI,2.866
2034,RAI,3.1850000000000005
2035,RAI,3.5329999999999995
2036,RAI,3.911000000000001
2037,RAI,4.322
2038,RAI,4.772
2039,RAI,5.2620000000000005
2040,RAI,5.799
2041,RAI,6.385
2042,RAI,7.0280000000000005
2043,RAI,7.729000000000001
2044,RAI,8.497999999999998
2045,RAI,9.337
2046,RAI,10.253999999999998
2047,RAI,11.256999999999998
2048,RAI,12.352
2049,RAI,13.548000000000002
2050,RAI,14.852
2021,AIR,0.6539999999999999
2022,AIR,0.6869999999999998
2023,AIR,0.7210000000000002
2024,AIR,0.755
2025,AIR,0.789
2026,AIR,0.7940000000000002
2027,AIR,0.799
2028,AIR,0.805
2029,AIR,0.8139999999999998
2030,AIR,0.823
2031,AIR,0.8339999999999999
2032,AIR,0.8449999999999999
2033,AIR,0.8580000000000001
2034,AIR,0.8730000000000002
2035,AIR,0.889
2036,AIR,0.906
2037,AIR,0.924
2038,AIR,0.944
2039,AIR,0.9659999999999996
2040,AIR,0.988
2041,AIR,1.012
2042,AIR,1.0359999999999998
2043,AIR,1.062
2044,AIR,1.0889999999999995
2045,AIR,1.1169999999999998
2046,AIR,1.1459999999999997
2047,AIR,1.176
2048,AIR,1.206
2049,AIR,1.238
2050,AIR,1.271
