YEAR,CostType,VALUE
2029,CAP,3123.3795827822646
2030,CAP,3374.8879426499916
2031,CAP,3754.2032322261807
2032,CAP,3125.983822948787
2033,CAP,1612.7050388374864
2034,CAP,1187.4271861819827
2035,CAP,775.9410508506469
2036,CAP,1399.6229375310706
2037,CAP,1395.663307113307
2038,CAP,1669.770341359843
2039,CAP,1731.3726681454953
2040,CAP,1764.7537257606505
2041,CAP,2335.469584876096
2042,CAP,2324.3241012338667
2043,CAP,2353.0750673438697
2044,CAP,2304.562282219131
2045,CAP,2515.7802306757053
2046,CAP,2564.904255585524
2047,CAP,2568.074103767884
2048,CAP,2341.6624100954414
2049,CAP,3009.210790728701
2050,CAP,3128.6357928378497
2051,CAP,2903.880101924402
2052,CAP,2366.961537074321
2053,CAP,2040.9830628749278
2054,CAP,2494.133522238589
2055,CAP,3138.1088426341416
2026,CAP,2850.740169959137
2025,CAP,9351.713086129294
2027,CAP,433.6015394134983
2021,CAP,1942.9663313632814
2023,CAP,407.55463387786233
2022,CAP,1720.9257560755877
2024,CAP,1048.4228256217289
2028,CAP,101.94215361365946
2021,FIX,509.0391180272657
2022,FIX,537.4278995487775
2023,FIX,541.9618272263343
2024,FIX,557.7979137387696
2025,FIX,773.1408342092753
2026,FIX,834.181612681342
2027,FIX,839.757064015222
2028,FIX,837.279895349824
2029,FIX,884.4058185560956
2030,FIX,930.5863546445299
2031,FIX,985.9993791698107
2032,FIX,1031.6399114310611
2033,FIX,1053.6882259408353
2034,FIX,1069.0462950239232
2035,FIX,1078.4830683913842
2036,FIX,1097.770983550868
2037,FIX,1116.9815912866393
2038,FIX,1140.4428528013723
2039,FIX,1164.6050268190247
2040,FIX,1189.5206307479723
2041,FIX,1232.8204856253924
2042,FIX,1276.55039642724
2043,FIX,1320.2785443623284
2044,FIX,1362.840705217412
2045,FIX,1406.6774310044657
2046,FIX,1339.1287937425316
2047,FIX,1387.0317186607108
2048,FIX,1430.6897173493176
2049,FIX,1489.9483129016319
2050,FIX,1548.6794075281364
2051,FIX,1610.5101101587563
2052,FIX,1656.8038552654014
2053,FIX,1696.5178814279159
2054,FIX,1736.1839113992921
2055,FIX,1594.8119665869856
