YEAR,TECHNOLOGY:TraMode,VALUE
2021,CAR,108.58171199999998
2021,MCY,1004.832
2021,BUS,36.92052
2021,LDV,67.81538461538462
2021,HDV,22.23858
2022,CAR,113.84347826086953
2022,MCY,1004.142857142857
2022,BUS,39.15219512195121
2022,LDV,70.15384615384616
2022,HDV,22.968983957219248
2023,CAR,120.62608695652173
2023,MCY,1064.5714285714284
2023,BUS,41.49463414634146
2023,LDV,72.55384615384617
2023,HDV,23.747593582887692
2024,CAR,127.93043478260873
2024,MCY,1128.2142857142858
2024,BUS,43.980487804878074
2024,LDV,75.01538461538465
2024,HDV,24.550534759358282
2025,CAR,135.54782608695646
2025,MCY,1196.3571428571427
2025,BUS,46.60975609756101
2025,LDV,77.53846153846155
2025,HDV,25.40213903743316
2026,CAR,124.6895060869565
2026,MCY,1194.345
2026,BUS,47.07109294403893
2026,LDV,78.90584615384613
2026,HDV,25.719422459893046
2027,CAR,113.8316660869565
2027,MCY,1197.4050000000002
2027,BUS,47.642735650767975
2027,LDV,80.33415384615382
2027,HDV,26.009498666666662
2028,CAR,102.97334608695648
2028,MCY,1204.1871428571426
2028,BUS,48.40472903225806
2028,LDV,81.88246153846154
2028,HDV,26.385146666666678
2029,CAR,92.86376470588233
2029,MCY,1215.8357142857144
2029,BUS,49.406664521319406
2029,LDV,83.54707692307694
2029,HDV,26.706079787234028
2030,CAR,88.84
2030,MCY,1232.3378571428566
2030,BUS,50.613303370786525
2030,LDV,85.20861538461538
2030,HDV,27.13542553191488
2031,CAR,83.33230769230767
2031,MCY,1253.5135714285714
2031,BUS,51.98296320000001
2031,LDV,87.04307692307694
2031,HDV,27.506137931034477
2032,CAR,83.33230769230767
2032,MCY,1280.532857142857
2032,BUS,53.651128491620106
2032,LDV,88.9883076923077
2032,HDV,27.962586206896546
2033,CAR,83.33230769230767
2033,MCY,1312.1678571428572
2033,BUS,55.57068152866243
2033,LDV,88.9883076923077
2033,HDV,28.37899999999999
2034,CAR,83.33230769230767
2034,MCY,1349.9871428571428
2034,BUS,57.71313333333332
2034,LDV,90.76439999999997
2034,HDV,28.881185185185174
2035,CAR,83.33230769230767
2035,MCY,1394.0164285714284
2035,BUS,60.21390023752967
2035,LDV,92.9226
2035,HDV,29.33945646437994
2036,CAR,83.33230769230767
2036,MCY,1444.1721428571427
2036,BUS,63.03211374407583
2036,LDV,95.12940000000002
2036,HDV,29.90562532981529
2037,CAR,69.08271428571427
2037,MCY,1500.8528571428571
2037,BUS,66.17664302600473
2037,LDV,97.49279999999999
2037,HDV,30.40118421052631
2038,CAR,69.42455172413793
2038,MCY,1564.0200000000002
2038,BUS,69.63342655145324
2038,LDV,99.9582
2038,HDV,31.005855263157887
2039,CAR,68.94688524590164
2039,MCY,1635.2357142857147
2039,BUS,73.50645141065829
2039,LDV,102.52379999999997
2039,HDV,31.556698162729653
2040,CAR,68.78662499999999
2040,MCY,1713.4457142857143
2040,BUS,77.83529319781076
2040,LDV,105.2412
2040,HDV,32.19632545931759
2041,CAR,69.99454545454543
2041,MCY,1800.019285714286
2041,BUS,82.58051794071761
2041,LDV,108.05879999999998
2041,HDV,32.798115183246075
2042,CAR,70.39826086956519
2042,MCY,1894.4807142857144
2042,BUS,87.74368273716954
2042,LDV,110.97359999999996
2042,HDV,33.51063089005236
2043,CAR,71.0763333333333
2043,MCY,1998.1671428571424
2043,BUS,93.45048875096975
2043,LDV,113.9814
2043,HDV,34.13806788511749
2044,CAR,71.99231999999998
2044,MCY,2110.5900000000006
2044,BUS,99.70604953560373
2044,LDV,117.1956
2044,HDV,34.898381201044394
2045,CAR,74.11418181818182
2045,MCY,2233.2085714285718
2045,BUS,106.46248148148148
2045,LDV,120.5028
2045,HDV,35.588820312500005
2046,CAR,75.49049999999998
2046,MCY,2365.926428571429
2046,BUS,113.92036027713628
2046,LDV,123.9024
2046,HDV,36.392653645833335
2047,CAR,77.087421686747
2047,MCY,2509.6050000000005
2047,BUS,122.02761290322582
2047,LDV,127.5036
2047,HDV,37.14123636363636
2048,CAR,78.89553488372093
2048,MCY,2664.135
2048,BUS,130.7968827586207
2048,LDV,131.19480000000001
2048,HDV,38.00467272727272
2049,CAR,81.83427272727273
2049,MCY,2830.5514285714294
2049,BUS,140.25214973262038
2049,LDV,135.0294
2049,HDV,38.78674611398964
2050,CAR,84.05142857142857
2050,MCY,3009.6128571428576
2050,BUS,150.5898475609756
2050,LDV,139.06380000000004
2050,HDV,39.72480051813473
2051,CAR,89.30083516483516
2051,MCY,3201.647142857143
2051,BUS,162.13069207317076
2051,LDV,143.2332
2051,HDV,40.66026165803109
2052,CAR,94.93872527472524
2052,MCY,3407.650714285715
2052,BUS,174.6351036585366
2052,LDV,147.54840000000002
2052,HDV,41.650888601036286
2053,CAR,100.9606153846154
2053,MCY,3628.388571428571
2053,BUS,188.1671707317073
2053,LDV,152.05740000000003
2053,HDV,42.67522797927461
2054,CAR,107.37758241758242
2054,MCY,3863.7
2054,BUS,202.78694817073176
2054,LDV,156.70499999999998
2054,HDV,43.71276943005181
2055,CAR,114.24395604395606
2055,MCY,4115.455714285714
2055,BUS,218.58944817073169
2055,LDV,161.5458
2055,HDV,44.80099740932644
2021,,23.229226999999995
2022,,24.988726999999994
2023,,25.394601999999995
2024,,26.455401999999992
2025,,30.058016179482046
2026,,31.367266179482044
2027,,31.463228141212614
2028,,31.531730359414503
2029,,34.59635787911459
2030,,37.3963578791146
2031,,40.566617879114595
2032,,43.23007787911459
2033,,44.65755689110637
2034,,45.72781689110636
2035,,46.33850574947562
2036,,47.748400749475614
2037,,49.15493574947562
2038,,50.80257574947562
2039,,52.44675574947565
2040,,54.11149746733784
2041,,55.614941760130066
2042,,57.14981753037847
2043,,58.68414293878697
2044,,60.21878464640263
2045,,61.688783989908295
2046,,63.00769531177216
2047,,64.60105750120529
2048,,65.99546336485936
2049,,67.49023561745966
2050,,69.00031787541835
2051,,70.49595965070358
2052,,71.79806130159862
2053,,73.08122372916634
2054,,74.36432097584525
2055,,75.03487407275153
