YEAR,TECHNOLOGY:Type,VALUE
2021,DSLBDL,307.0021025641026
2022,DSLBDL,317.5483340189223
2023,DSLBDL,328.40094899218434
2024,DSLBDL,339.5397121897711
2025,DSLBDL,350.98836157959687
2026,DSLBDL,358.09447692307685
2027,DSLBDL,365.23051016799303
2028,DSLBDL,364.1550423280423
2029,DSLBDL,371.7354210526317
2030,DSLBDL,379.2190538057743
2031,DSLBDL,387.1483120104439
2032,DSLBDL,395.42069791666677
2033,DSLBDL,403.66819791666677
2034,DSLBDL,403.69546899224815
2035,DSLBDL,411.41199338249197
2036,DSLBDL,419.98272508980887
2037,DSLBDL,428.9168108511696
2038,DSLBDL,438.1488549618321
2039,DSLBDL,447.49768447051565
2040,DSLBDL,457.3079514658783
2041,DSLBDL,456.7639148121561
2042,DSLBDL,466.65438596491225
2043,DSLBDL,476.66742857142856
2044,DSLBDL,484.9263831801725
2045,DSLBDL,493.23553614131566
2046,DSLBDL,460.16168733938053
2047,DSLBDL,451.88930143315775
2048,DSLBDL,443.64180143315775
2049,DSLBDL,443.61453035757637
2050,DSLBDL,435.8980059673326
2051,DSLBDL,426.71717169591307
2052,DSLBDL,415.82702096121125
2053,DSLBDL,425.898234846433
2054,DSLBDL,436.03820571352765
2055,DSLBDL,446.487140730141
2023,ELC,0.0183500188828234
2024,ELC,0.0197000263215115
2025,ELC,0.0210499765395223
2026,ELC,0.024093462364856
2027,ELC,0.0272339350590372
2028,ELC,0.0304771428086781
2029,ELC,0.0338285180053841
2030,ELC,0.03729037849846
2031,ELC,0.040874226066742604
2032,ELC,0.044582310539645405
2033,ELC,0.0484196191933641
2034,ELC,0.052391062285629
2035,ELC,0.0565081869800607
2036,ELC,0.0607697147742968
2037,ELC,0.065189122636513
2046,ELC,41.71388104022555
2047,ELC,49.97181344427225
2048,ELC,69.56083671265016
2049,ELC,81.1933057402372
2050,ELC,129.62742125028444
2051,ELC,135.7011531708576
2052,ELC,142.87268827824343
2053,ELC,142.88139727438363
2054,ELC,142.89049641191107
2055,ELC,142.90005591627545
2044,H2,2.240816535534518
2045,H2,4.60013678790564
2046,H2,6.762263509562041
2047,H2,6.762263509562041
2048,H2,6.762263509562041
2049,H2,6.762263509562041
2050,H2,6.762263509562041
2051,H2,6.762263509562041
2052,H2,7.904076070212813
2053,H2,10.378570327355147
2054,H2,12.921416186339778
2055,H2,15.4594980881897
2022,ELC,0.0140018997264851
2038,ELC,0.0667718248572205
2039,ELC,0.0715251775951102
2040,ELC,0.0764537268958369
2041,ELC,0.0815753951394752
2042,ELC,0.0868858695069811
2043,ELC,0.0923787664469294
2044,ELC,0.0981068260619855
2045,ELC,0.104044653311646
2021,JET,0.01
2022,JET,0.0106666666666666
2023,JET,0.0113333333333333
2024,JET,0.0119999999999999
2025,JET,0.0126666666666666
2026,JET,0.0132204515272244
2027,JET,0.0137698412698412
2028,JET,0.014312692138779
2029,JET,0.0146347331583552
2030,JET,0.0151699346405228
2031,JET,0.0157009548611111
2032,JET,0.0162278426286208
2033,JET,0.0167484926787252
2034,JET,0.0172672672672672
2035,JET,0.0177820512820512
2036,JET,0.0182950191570881
2037,JET,0.0188019508057675
2038,JET,0.0193071398394592
2039,JET,0.019810606060606
2040,JET,0.0203102725366876
2041,JET,0.0208061821219715
2042,JET,0.0213004577611319
2043,JET,0.0217931177446102
2044,JET,0.0220838496489054
2045,JET,0.0225720164609053
2046,JET,0.0230565805658056
2047,JET,0.0235416666666666
2048,JET,0.024021164021164
2049,JET,0.0245012165450121
2050,JET,0.0249777777777777
2051,JET,0.0255434343434343
2052,JET,0.0261131313131313
2053,JET,0.0266828282828282
2054,JET,0.0272545454545454
2055,JET,0.028020202020202
